Sample:float,Data:float
"5000.0","-0.0"
"5001.0","-0.9448215365409851"
"5002.0","2.0"
"5003.0","-0.9428684115409851"
"5004.0","1.125899906842624E15"
"5005.0","1.8739585876464844"
"5006.0","2.0"
"5007.0","-0.9404270052909851"
"5008.0","-1.0842021724855044E-19"
"5009.0","-0.9389621019363403"
"5010.0","2.7021597764222976E16"
"5011.0","1.8740119934082031"
"5012.0","3.6028797018963968E16"
"5013.0","1.8740425109863281"
"5014.0","-2.0"
"5015.0","-0.9340765476226807"
"5016.0","2.16172782113783808E17"
"5017.0","1.8740692138671875"
"5018.0","2.0"
"5019.0","-0.9291936159133911"
"5020.0","1.72938225691027046E18"
"5021.0","1.87408447265625"
"5022.0","3.4587645138205409E18"
"5023.0","1.8741188049316406"
"5024.0","3.4587645138205409E18"
"5025.0","1.8741111755371094"
"5026.0","9.223372036854776E18"
"5027.0","1.8740959167480469"
"5028.0","1.8446744073709552E19"
"5029.0","1.8740959167480469"
"5030.0","0.0"
"5031.0","-0.9330997467041016"
"5032.0","7.378697629483821E19"
"5033.0","1.8740501403808594"
"5034.0","0.0"
"5035.0","-0.9370059967041016"
"5036.0","1.0842021724855044E-19"
"5037.0","-0.9396944046020508"
"5038.0","1.0842021724855044E-19"
"5039.0","-0.9409151077270508"
"5040.0","6.9175290276410819E18"
"5041.0","1.873931884765625"
"5042.0","-3.6893488147419103E19"
"5043.0","-0.9450654983520508"
"5044.0","1.0842021724855044E-19"
"5045.0","-0.9472628235816956"
"5046.0","0.0"
"5047.0","-0.9501925706863403"
"5048.0","-1.0842021724855044E-19"
"5049.0","-0.9516574144363403"
"5050.0","2.0"
"5051.0","-0.9543430209159851"
"5052.0","8.44424930131968E14"
"5053.0","1.8737258911132812"
"5054.0","1.0842021724855044E-19"
"5055.0","-0.9582493305206299"
"5056.0","1.05553116266496E14"
"5057.0","1.8736686706542969"
"5058.0","3.5184372088832E13"
"5059.0","1.8736534118652344"
"5060.0","-2.0"
"5061.0","-0.9623997807502747"
"5062.0","1.099511627776E12"
"5063.0","1.873626708984375"
"5064.0","-2.0"
"5065.0","-0.9631322622299194"
"5066.0","1.0842021724855044E-19"
"5067.0","-0.9633764624595642"
"5068.0","1.37438953472E11"
"5069.0","1.8736228942871094"
"5070.0","1.7179869184E10"
"5071.0","1.8736152648925781"
"5072.0","-2.0"
"5073.0","-0.9626440405845642"
"5074.0","1.7179869184E10"
"5075.0","1.8736419677734375"
"5076.0","1.7179869184E10"
"5077.0","1.8736419677734375"
"5078.0","2.06158430208E11"
"5079.0","1.8736572265625"
"5080.0","-1.0842021724855044E-19"
"5081.0","-0.9606908559799194"
"5082.0","3.6893488147419103E19"
"5083.0","-0.9589818716049194"
"5084.0","3.298534883328E12"
"5085.0","1.8737068176269531"
"5086.0","1.0842021724855044E-19"
"5087.0","-0.9558079838752747"
"5088.0","-2.0"
"5089.0","-0.9531223177909851"
"5090.0","2.251799813685248E15"
"5091.0","1.8738136291503906"
"5092.0","-2.0"
"5093.0","-0.9482394456863403"
"5094.0","-3.6893488147419103E19"
"5095.0","-0.9450655579566956"
"5096.0","-2.0"
"5097.0","-0.9426241517066956"
"5098.0","1.0842021724855044E-19"
"5099.0","-0.9404268860816956"
"5100.0","3.6893488147419103E19"
"5101.0","-0.9384737610816956"
"5102.0","2.0"
"5103.0","-0.9350529909133911"
"5104.0","0.0"
"5105.0","-0.9301701784133911"
"5106.0","1.72938225691027046E18"
"5107.0","1.8740959167480469"
"5108.0","4.6116860184273879E18"
"5109.0","1.8741226196289062"
"5110.0","-0.0"
"5111.0","-0.9223576188087463"
"5112.0","2.0"
"5113.0","-0.9194279313087463"
"5114.0","3.6893488147419103E19"
"5115.0","1.8741912841796875"
"5116.0","1.4757395258967641E20"
"5117.0","1.8741950988769531"
"5118.0","-0.0"
"5119.0","-0.912591814994812"
"5120.0","2.9514790517935283E20"
"5121.0","1.8742179870605469"
"5122.0","-0.0"
"5123.0","-0.910150408744812"
"5124.0","0.0"
"5125.0","-0.907220721244812"
"5126.0","8.854437155380585E20"
"5127.0","1.8742713928222656"
"5128.0","2.0"
"5129.0","-0.9033143520355225"
"5130.0","0.0"
"5131.0","-0.9013612270355225"
"5132.0","2.0"
"5133.0","-0.9003846049308777"
"5134.0","5.666839779443574E22"
"5135.0","1.8743400573730469"
"5136.0","7.555786372591432E22"
"5137.0","1.8743476867675781"
"5138.0","7.555786372591432E22"
"5139.0","1.8743705749511719"
"5140.0","9.44473296573929E21"
"5141.0","1.8743782043457031"
"5142.0","-0.0"
"5143.0","-0.8901306986808777"
"5144.0","1.888946593147858E22"
"5145.0","1.8744163513183594"
"5146.0","0.0"
"5147.0","-0.8876892924308777"
"5148.0","0.0"
"5149.0","-0.8852478265762329"
"5150.0","2.0"
"5151.0","-0.8852477669715881"
"5152.0","-2.0"
"5153.0","-0.8847593665122986"
"5154.0","-0.0"
"5155.0","-0.8852476477622986"
"5156.0","-0.0"
"5157.0","-0.8862242102622986"
"5158.0","9.671406556917033E24"
"5159.0","1.8744392395019531"
"5160.0","4.8357032784585167E24"
"5161.0","1.8744239807128906"
"5162.0","9.066943647109719E23"
"5163.0","1.8744163513183594"
"5164.0","2.4178516392292583E24"
"5165.0","1.874420166015625"
"5166.0","6.044629098073146E23"
"5167.0","1.8743972778320312"
"5168.0","0.0"
"5169.0","-0.8906188607215881"
"5170.0","1.2089258196146292E24"
"5171.0","1.8743705749511719"
"5172.0","3.022314549036573E23"
"5173.0","1.8743438720703125"
"5174.0","3.022314549036573E23"
"5175.0","1.8743362426757812"
"5176.0","2.833419889721787E22"
"5177.0","1.8743133544921875"
"5178.0","-2.0"
"5179.0","-0.9023377299308777"
"5180.0","0.0"
"5181.0","-0.9062440395355225"
"5182.0","0.0"
"5183.0","-0.9111269116401672"
"5184.0","2.3611832414348226E21"
"5185.0","1.8742256164550781"
"5186.0","0.0"
"5187.0","-0.916986346244812"
"5188.0","-0.0"
"5189.0","-0.920404314994812"
"5190.0","-2.0"
"5191.0","-0.924310564994812"
"5192.0","1.1068046444225731E20"
"5193.0","1.8740959167480469"
"5194.0","0.0"
"5195.0","-0.9316349029541016"
"5196.0","0.0"
"5197.0","-0.9360294938087463"
"5198.0","-2.0"
"5199.0","-0.9382295608520508"
"5200.0","-1.0842021724855044E-19"
"5201.0","-0.9401826858520508"
"5202.0","1.0842021724855044E-19"
"5203.0","-0.9416475892066956"
"5204.0","2.0"
"5205.0","-0.9421358704566956"
"5206.0","2.0"
"5207.0","-0.9440890550613403"
"5208.0","-2.0"
"5209.0","-0.9445773363113403"
"5210.0","-0.0"
"5211.0","-0.9445773363113403"
"5212.0","2.0"
"5213.0","-0.9450656771659851"
"5214.0","-1.0842021724855044E-19"
"5215.0","-0.9448215365409851"
"5216.0","0.0"
"5217.0","-0.9455540180206299"
"5218.0","2.11106232532992E14"
"5219.0","1.8739051818847656"
"5220.0","-0.0"
"5221.0","-0.9445774555206299"
"5222.0","-2.0"
"5223.0","-0.9448215961456299"
"5224.0","7.0368744177664E13"
"5225.0","1.8739280700683594"
"5226.0","1.7592186044416E13"
"5227.0","1.8739166259765625"
"5228.0","1.0842021724855044E-19"
"5229.0","-0.9443333745002747"
"5230.0","-3.6893488147419103E19"
"5231.0","-0.9433567523956299"
"5232.0","0.0"
"5233.0","-0.9433568120002747"
"5234.0","2.11106232532992E14"
"5235.0","1.8739433288574219"
"5236.0","4.22212465065984E14"
"5237.0","1.873931884765625"
"5238.0","0.0"
"5239.0","-0.9428684711456299"
"5240.0","-0.0"
"5241.0","-0.9414035677909851"
"5242.0","4.503599627370496E15"
"5243.0","1.8739662170410156"
"5244.0","3.6028797018963968E16"
"5245.0","1.873992919921875"
"5246.0","7.2057594037927936E16"
"5247.0","1.8739967346191406"
"5248.0","3.6028797018963968E16"
"5249.0","1.8740005493164062"
"5250.0","4.3234556422756762E17"
"5251.0","1.8740196228027344"
"5252.0","-0.0"
"5253.0","-0.9384737610816956"
"5254.0","-0.0"
"5255.0","-0.9370061159133911"
"5256.0","0.0"
"5257.0","-0.9365178346633911"
"5258.0","-0.0"
"5259.0","-0.9365178346633911"
"5260.0","2.0"
"5261.0","-0.9340764284133911"
"5262.0","4.3234556422756762E17"
"5263.0","1.8740463256835938"
"5264.0","1.72938225691027046E18"
"5265.0","1.8740615844726562"
"5266.0","-0.0"
"5267.0","-0.9321232438087463"
"5268.0","2.0"
"5269.0","-0.9306584000587463"
"5270.0","9.223372036854776E18"
"5271.0","1.8741188049316406"
"5272.0","-2.0"
"5273.0","-0.9228458404541016"
"5274.0","3.6893488147419103E19"
"5275.0","1.8741683959960938"
"5276.0","9.223372036854776E18"
"5277.0","1.8741950988769531"
"5278.0","-0.0"
"5279.0","-0.9116153717041016"
"5280.0","1.1068046444225731E20"
"5281.0","1.8742561340332031"
"5282.0","-0.0"
"5283.0","-0.905267596244812"
"5284.0","1.1805916207174113E21"
"5285.0","1.8743247985839844"
"5286.0","7.083549724304468E21"
"5287.0","1.8743553161621094"
"5288.0","7.555786372591432E22"
"5289.0","1.8743782043457031"
"5290.0","-0.0"
"5291.0","-0.8876891136169434"
"5292.0","0.0"
"5293.0","-0.8857359886169434"
"5294.0","-2.0"
"5295.0","-0.882806122303009"
"5296.0","3.0948500982134507E26"
"5297.0","1.8744735717773438"
"5298.0","6.1897001964269014E26"
"5299.0","1.874481201171875"
"5300.0","9.903520314283042E27"
"5301.0","1.87451171875"
"5302.0","1.4855280471424563E28"
"5303.0","1.87451171875"
"5304.0","5.942112188569825E28"
"5305.0","1.8745460510253906"
"5306.0","1.2676506002282294E30"
"5307.0","1.8745574951171875"
"5308.0","3.802951800684688E30"
"5309.0","1.8745574951171875"
"5310.0","1.0141204801825835E31"
"5311.0","1.8745765686035156"
"5312.0","1.0141204801825835E31"
"5313.0","1.8745574951171875"
"5314.0","0.0"
"5315.0","-0.8583847284317017"
"5316.0","-0.0"
"5317.0","-0.8574081063270569"
"5318.0","5.0706024009129176E30"
"5319.0","1.8745689392089844"
"5320.0","-0.0"
"5321.0","-0.8554551005363464"
"5322.0","2.5353012004564588E30"
"5323.0","1.8745765686035156"
"5324.0","-0.0"
"5325.0","-0.8583848476409912"
"5326.0","0.0"
"5327.0","-0.858384907245636"
"5328.0","-0.0"
"5329.0","-0.8652209639549255"
"5330.0","0.0"
"5331.0","-0.8632678389549255"
"5332.0","-0.0"
"5333.0","-0.8691273331642151"
"5334.0","0.0"
"5335.0","-0.8730338215827942"
"5336.0","-0.0"
"5337.0","-0.8754817843437195"
"5338.0","-0.0"
"5339.0","-0.879876434803009"
"5340.0","1.450710983537555E25"
"5341.0","1.8744773864746094"
"5342.0","1.2089258196146292E24"
"5343.0","1.87445068359375"
"5344.0","0.0"
"5345.0","-0.8852478861808777"
"5346.0","9.44473296573929E21"
"5347.0","1.8744049072265625"
"5348.0","1.770887431076117E21"
"5349.0","1.8743667602539062"
"5350.0","2.9514790517935283E20"
"5351.0","1.8743515014648438"
"5352.0","-2.0"
"5353.0","-0.8998965620994568"
"5354.0","2.0"
"5355.0","-0.9028263688087463"
"5356.0","2.305843009213694E18"
"5357.0","1.8742904663085938"
"5358.0","-2.0"
"5359.0","-0.9081975817680359"
"5360.0","7.2057594037927936E16"
"5361.0","1.8742294311523438"
"5362.0","5.4043195528445952E16"
"5363.0","1.8742027282714844"
"5364.0","7.2057594037927936E16"
"5365.0","1.8741569519042969"
"5366.0","5.4043195528445952E16"
"5367.0","1.8741493225097656"
"5368.0","-2.0"
"5369.0","-0.9233344197273254"
"5370.0","1.8014398509481984E16"
"5371.0","1.8741188049316406"
"5372.0","1.688849860263936E15"
"5373.0","1.8740997314453125"
"5374.0","4.22212465065984E14"
"5375.0","1.8740882873535156"
"5376.0","1.125899906842624E15"
"5377.0","1.87408447265625"
"5378.0","-0.0"
"5379.0","-0.932611882686615"
"5380.0","-2.0"
"5381.0","-0.933100163936615"
"5382.0","1.688849860263936E15"
"5383.0","1.8740501403808594"
"5384.0","1.125899906842624E15"
"5385.0","1.8740463256835938"
"5386.0","1.688849860263936E15"
"5387.0","1.874053955078125"
"5388.0","2.0"
"5389.0","-0.9345649480819702"
"5390.0","6.755399441055744E15"
"5391.0","1.8740577697753906"
"5392.0","6.755399441055744E15"
"5393.0","1.8740692138671875"
"5394.0","1.8014398509481984E16"
"5395.0","1.8740806579589844"
"5396.0","1.44115188075855872E17"
"5397.0","1.87408447265625"
"5398.0","2.0"
"5399.0","-0.9296820163726807"
"5400.0","5.4043195528445952E16"
"5401.0","1.8741111755371094"
"5402.0","7.2057594037927936E16"
"5403.0","1.8741073608398438"
"5404.0","1.44115188075855872E17"
"5405.0","1.8741226196289062"
"5406.0","8.6469112845513523E17"
"5407.0","1.8741416931152344"
"5408.0","8.6469112845513523E17"
"5409.0","1.8741378784179688"
"5410.0","0.0"
"5411.0","-0.9199163317680359"
"5412.0","2.0"
"5413.0","-0.9189397692680359"
"5414.0","2.8823037615171174E17"
"5415.0","1.8741607666015625"
"5416.0","-0.0"
"5417.0","-0.9164983034133911"
"5418.0","2.0"
"5419.0","-0.9160100221633911"
"5420.0","4.6116860184273879E18"
"5421.0","1.8741950988769531"
"5422.0","1.3835058055282164E19"
"5423.0","1.8741989135742188"
"5424.0","2.0"
"5425.0","-0.9164982438087463"
"5426.0","-0.0"
"5427.0","-0.9121036529541016"
