Sample:float,Data:float
"24000.0","0.0"
"24001.0","-0.015560946427285671"
"24002.0","-0.02514341101050377"
"24003.0","-0.03396289423108101"
"24004.0","-0.039700090885162354"
"24005.0","-0.0435451976954937"
"24006.0","-0.04543720930814743"
"24007.0","-0.04681044816970825"
"24008.0","-0.04803112521767616"
"24009.0","-0.04842783883213997"
"24010.0","-0.04714610055088997"
"24011.0","-0.04360610246658325"
"24012.0","-0.03918112814426422"
"24013.0","-0.03353548422455788"
"24014.0","-0.027981393039226532"
"24015.0","-0.023861616849899292"
"24016.0","-0.021145619451999664"
"24017.0","-0.020413240417838097"
"24018.0","-0.020779484882950783"
"24019.0","-0.02315988577902317"
"24020.0","-0.026974601671099663"
"24021.0","-0.03216258063912392"
"24022.0","-0.04028022661805153"
"24023.0","-0.04891664907336235"
"24024.0","-0.05706475302577019"
"24025.0","-0.06344283372163773"
"24026.0","-0.06661657243967056"
"24027.0","-0.06625030189752579"
"24028.0","-0.0628322958946228"
"24029.0","-0.058285173028707504"
"24030.0","-0.05361601337790489"
"24031.0","-0.04946567118167877"
"24032.0","-0.045559484511613846"
"24033.0","-0.04122607409954071"
"24034.0","-0.03756406903266907"
"24035.0","-0.03539743646979332"
"24036.0","-0.03548909351229668"
"24037.0","-0.03799160569906235"
"24038.0","-0.04147062450647354"
"24039.0","-0.04443080723285675"
"24040.0","-0.04659751057624817"
"24041.0","-0.04812333360314369"
"24042.0","-0.05007641389966011"
"24043.0","-0.05291449651122093"
"24044.0","-0.056057754904031754"
"24045.0","-0.05868220329284668"
"24046.0","-0.0592924989759922"
"24047.0","-0.05709519982337952"
"24048.0","-0.05340256914496422"
"24049.0","-0.04931323602795601"
"24050.0","-0.045895300805568695"
"24051.0","-0.04375910013914108"
"24052.0","-0.04128720611333847"
"24053.0","-0.03811340406537056"
"24054.0","-0.03439028188586235"
"24055.0","-0.031033383682370186"
"24056.0","-0.029019270092248917"
"24057.0","-0.029721209779381752"
"24058.0","-0.0325288325548172"
"24059.0","-0.03536693751811981"
"24060.0","-0.037716738879680634"
"24061.0","-0.03826599195599556"
"24062.0","-0.03670954704284668"
"24063.0","-0.034268103539943695"
"24064.0","-0.03149096295237541"
"24065.0","-0.02962934412062168"
"24066.0","-0.0279508288949728"
"24067.0","-0.025875601917505264"
"24068.0","-0.023952985182404518"
"24069.0","-0.021816784515976906"
"24070.0","-0.020657170563936234"
"24071.0","-0.019680675119161606"
"24072.0","-0.019100889563560486"
"24073.0","-0.01858210749924183"
"24074.0","-0.017056209966540337"
"24075.0","-0.014553716406226158"
"24076.0","-0.010006540454924107"
"24077.0","-0.0047879829071462154"
"24078.0","-8.206600323319435E-4"
"24079.0","0.0018038814887404442"
"24080.0","0.0029941010288894176"
"24081.0","0.003635008353739977"
"24082.0","0.0043369377963244915"
"24083.0","0.005008326377719641"
"24084.0","0.006564720533788204"
"24085.0","0.008395791985094547"
"24086.0","0.00964704155921936"
"24087.0","0.010684686712920666"
"24088.0","0.012088559567928314"
"24089.0","0.014072267338633537"
"24090.0","0.016483210027217865"
"24091.0","0.019718091934919357"
"24092.0","0.02191535010933876"
"24093.0","0.02331913448870182"
"24094.0","0.02441774494946003"
"24095.0","0.02579103410243988"
"24096.0","0.02841554954648018"
"24097.0","0.031741973012685776"
"24098.0","0.03570926934480667"
"24099.0","0.038791559636592865"
"24100.0","0.04089730605483055"
"24101.0","0.04208752512931824"
"24102.0","0.04266740009188652"
"24103.0","0.0434303842484951"
"24104.0","0.04422387480735779"
"24105.0","0.04419337958097458"
"24106.0","0.042514920234680176"
"24107.0","0.03934110328555107"
"24108.0","0.03564848005771637"
"24109.0","0.032993461936712265"
"24110.0","0.033085037022829056"
"24111.0","0.03567904606461525"
"24112.0","0.039707377552986145"
"24113.0","0.04462071880698204"
"24114.0","0.048862673342227936"
"24115.0","0.05258584022521973"
"24116.0","0.05575968697667122"
"24117.0","0.058567311614751816"
"24118.0","0.061222318559885025"
"24119.0","0.062412459403276443"
"24120.0","0.06177154928445816"
"24121.0","0.05920805409550667"
"24122.0","0.055790092796087265"
"24123.0","0.052860431373119354"
"24124.0","0.05124304071068764"
"24125.0","0.051456693559885025"
"24126.0","0.052280694246292114"
"24127.0","0.052311234176158905"
"24128.0","0.050602272152900696"
"24129.0","0.04776415973901749"
"24130.0","0.04602467641234398"
"24131.0","0.046696070581674576"
"24132.0","0.05026661604642868"
"24133.0","0.055057842284440994"
"24134.0","0.058689381927251816"
"24135.0","0.06177162751555443"
"24136.0","0.06335853785276413"
"24137.0","0.06399942189455032"
"24138.0","0.06396891921758652"
"24139.0","0.06341961771249771"
"24140.0","0.06207682937383652"
"24141.0","0.058170560747385025"
"24142.0","0.052555300295352936"
"24143.0","0.045658327639102936"
"24144.0","0.03924967348575592"
"24145.0","0.03540448844432831"
"24146.0","0.033787086606025696"
"24147.0","0.03488573431968689"
"24148.0","0.03747972846031189"
"24149.0","0.04092821851372719"
"24150.0","0.04446825385093689"
"24151.0","0.04697069153189659"
"24152.0","0.0495951883494854"
"24153.0","0.051395684480667114"
"24154.0","0.05203649774193764"
"24155.0","0.052097469568252563"
"24156.0","0.050876718014478683"
"24157.0","0.04846580699086189"
"24158.0","0.04556663706898689"
"24159.0","0.04214869812130928"
"24160.0","0.03833402693271637"
"24161.0","0.03430573269724846"
"24162.0","0.0298501905053854"
"24163.0","0.025455666705965996"
"24164.0","0.022007182240486145"
