Data:float
"5.9901034E7"
"9.8500675E7"
"1.32971125E8"
"1.47847133E8"
"1.46143456E8"
"1.33954575E8"
"1.11148655E8"
"8.9980223E7"
"7.8313714E7"
"6.8875201E7"
"6.3500367E7"
"5.7274398E7"
"3.2305416E7"
"-6557597.0"
"-4.8501292E7"
"-9.1690652E7"
"-1.25705053E8"
"-1.42482821E8"
"-1.47135462E8"
"-1.51590718E8"
"-1.59715744E8"
"-1.55258327E8"
"-1.2576696E8"
"-8.6773257E7"
"-4.725492E7"
"-5704323.0"
"1.4547241E7"
"1.0287894E7"
"1.4351415E7"
"4.5874566E7"
"9.4633377E7"
"1.32316045E8"
"1.33560224E8"
"9.5679329E7"
"3.8138217E7"
"-9636866.0"
"-1.553338E7"
"2.1102976E7"
"6.3701917E7"
"8.9718988E7"
"9.1880578E7"
"7.3922944E7"
"5.5507376E7"
"5.0265584E7"
"7.0648578E7"
"1.25371444E8"
"1.83500824E8"
"2.01586794E8"
"1.71503739E8"
"1.13372239E8"
"4.8295388E7"
"-2100546.0"
"-2.0449793E7"
"-8457102.0"
"8515653.0"
"1240788.0"
"-2.2678874E7"
"-3.1786507E7"
"-1.6187359E7"
"1.0289208E7"
"3.9254611E7"
"7.1758926E7"
"1.02888369E8"
"1.20518791E8"
"1.15342938E8"
"9.4961814E7"
"7.4186131E7"
"5.8193662E7"
"5.1966044E7"
"5.1244387E7"
"4.0038129E7"
"8581671.0"
"-2.7659132E7"
"-3.5588573E7"
"981058.0"
"5.4721207E7"
"8.1066994E7"
"7.0515553E7"
"4.0040904E7"
"8714136.0"
"-1444506.0"
"1.1334799E7"
"2.3983338E7"
"1.926474E7"
"-199782.0"
"-2.4121297E7"
"-5.0009448E7"
"-8.4613847E7"
"-1.24460302E8"
"-1.45889974E8"
"-1.39662682E8"
"-1.27799607E8"
"-1.32125104E8"
"-1.56636732E8"
"-1.84883923E8"
"-1.87636197E8"
"-1.50999602E8"
"-9.2211537E7"
"-4.5090047E7"
"-3.198313E7"
"-4.1355815E7"
"-5.2432447E7"
"-6.3443041E7"
"-6.7637145E7"
"-5.2169844E7"
"-2.4512797E7"
"-6686943.0"
"-1.8287821E7"
"-5.8331647E7"
"-9.2476651E7"
"-8.8085379E7"
"-5.1449554E7"
"-1.5927923E7"
"-9832762.0"
"-3.5654412E7"
"-6.8226203E7"
"-7.7924928E7"
"-5.1381272E7"
"3277334.0"
"4.7252731E7"
"5.1053436E7"
"3.1063917E7"
"1.3630554E7"
"1.4417084E7"
"3.7552258E7"
"6.8224016E7"
"8.7163536E7"
"8.5523364E7"
"6.022461E7"
"2.4703463E7"
"4584615.0"
"-2885393.0"
"-1.2190993E7"
"-2.0121124E7"
"-2.0711607E7"
"-1.2126746E7"
"-1116313.0"
"-3016351.0"
"-2.3791624E7"
"-5.1514575E7"
"-6.9275956E7"
"-6.9407403E7"
"-6.5868362E7"
"-8.4021694E7"
"-1.20197427E8"
"-1.50606007E8"
"-1.69087148E8"
"-1.78393137E8"
"-1.759022E8"
"-1.57354638E8"
"-1.30680761E8"
"-1.14296323E8"
"-1.19670182E8"
"-1.39331439E8"
"-1.5257028E8"
"-1.43329468E8"
"-1.08725498E8"
"-7.0845026E7"
"-5.5902915E7"
"-5.6558503E7"
"-5.1184237E7"
"-2.7852681E7"
"4260595.0"
"1.959598E7"
"6356773.0"
"-2.5167303E7"
"-5.341419E7"
"-6.7308094E7"
"-6.507938E7"
"-4.7579836E7"
"-1.9069874E7"
"5179181.0"
"2097965.0"
"-1.5795035E7"
"-1.1208196E7"
"2.0774138E7"
"5.3347219E7"
"6.9733046E7"
"7.2093063E7"
"5.8394808E7"
"3.5389304E7"
"3.0079376E7"
"5.5507833E7"
"8.5328518E7"
"9.5029704E7"
"9.5685942E7"
"9.0704235E7"
"7.1171925E7"
"5.1312376E7"
"5.4458244E7"
"7.4252158E7"
"6.8683776E7"
"1.8811882E7"
"-3.9581183E7"
"-6.1930527E7"
"-4.6137777E7"
"-1.527024E7"
"1.2190975E7"
"1.4748725E7"
"-7204734.0"
"-1.1398774E7"
"3.9981035E7"
"1.32779241E8"
"2.15747202E8"
"2.44976048E8"
"2.10372967E8"
"1.53356609E8"
"1.2845311E8"
"1.48507195E8"
"1.86189846E8"
"1.9621591E8"
"1.56959008E8"
"8.4999993E7"
"1.6777095E7"
"-9633086.0"
"1.4616472E7"
"5.6428983E7"
"7.6875429E7"
"7.0517302E7"
"5.4002061E7"
"4.1944222E7"
"4.5156308E7"
"5.9443382E7"
"7.7858464E7"
"9.4700125E7"
"9.358485E7"
"6.4355156E7"
"1.1664528E7"
"-3.9190387E7"
"-5.3345263E7"
"-3.3487814E7"
"-2.2347671E7"
"-4.2337571E7"
"-7.6613619E7"
"-1.00336946E8"
"-9.2339838E7"
"-4.6987218E7"
"1.815652E7"
"8.1005685E7"
