Sample:float,Data:float
"1440000.0","0.0037505412474274635"
"1440001.0","-0.012271424755454063"
"1440002.0","-0.029300466179847717"
"1440003.0","-0.043491341173648834"
"1440004.0","-0.05151761323213577"
"1440005.0","-0.05371498316526413"
"1440006.0","-0.052006062120199203"
"1440007.0","-0.04840501770377159"
"1440008.0","-0.0443156361579895"
"1440009.0","-0.03842565044760704"
"1440010.0","-0.029026063159108162"
"1440011.0","-0.014407896436750889"
"1440012.0","0.003109462559223175"
"1440013.0","0.02050473727285862"
"1440014.0","0.03432939946651459"
"1440015.0","0.042477723211050034"
"1440016.0","0.047269079834222794"
"1440017.0","0.050198860466480255"
"1440018.0","0.05102290213108063"
"1440019.0","0.04745233431458473"
"1440020.0","0.03774762526154518"
"1440021.0","0.023617766797542572"
"1440022.0","0.007046462967991829"
"1440023.0","-0.009402748197317123"
"1440024.0","-0.023288443684577942"
"1440025.0","-0.03384767472743988"
"1440026.0","-0.04162978380918503"
"1440027.0","-0.046817880123853683"
"1440028.0","-0.04736725613474846"
"1440029.0","-0.04352204129099846"
"1440030.0","-0.03607568144798279"
"1440031.0","-0.02563854679465294"
"1440032.0","-0.012607364915311337"
"1440033.0","0.0034756259992718697"
"1440034.0","0.020016387104988098"
"1440035.0","0.035672131925821304"
"1440036.0","0.046445008367300034"
"1440037.0","0.05102274566888809"
"1440038.0","0.05157211795449257"
"1440039.0","0.04971057549118996"
"1440040.0","0.047421760857105255"
"1440041.0","0.04217268154025078"
"1440042.0","0.03158293291926384"
"1440043.0","0.014035100117325783"
"1440044.0","-0.006137280259281397"
"1440045.0","-0.023532550781965256"
"1440046.0","-0.03577030450105667"
"1440047.0","-0.04291155934333801"
"1440048.0","-0.04773343726992607"
"1440049.0","-0.051822859793901443"
"1440050.0","-0.05560708045959473"
"1440051.0","-0.056644704192876816"
"1440052.0","-0.05148720741271973"
"1440053.0","-0.03848661482334137"
"1440054.0","-0.018802573904395103"
"1440055.0","0.003780708648264408"
"1440056.0","0.022884992882609367"
"1440057.0","0.03503120690584183"
"1440058.0","0.04043294116854668"
"1440059.0","0.04229458421468735"
"1440060.0","0.04409518465399742"
"1440061.0","0.04668926075100899"
"1440062.0","0.04717759042978287"
"1440063.0","0.04043315351009369"
"1440064.0","0.024685915559530258"
"1440065.0","0.003048689104616642"
"1440066.0","-0.01816129870712757"
"1440067.0","-0.03415273502469063"
"1440068.0","-0.04257574677467346"
"1440069.0","-0.04620746150612831"
"1440070.0","-0.04962556064128876"
"1440071.0","-0.05243329703807831"
"1440072.0","-0.054172877222299576"
"1440073.0","-0.051853545010089874"
"1440074.0","-0.041630055755376816"
"1440075.0","-0.024723108857870102"
"1440076.0","-0.0043370830826461315"
"1440077.0","0.014828255400061607"
"1440078.0","0.029537981376051903"
"1440079.0","0.03820515796542168"
"1440080.0","0.042416706681251526"
"1440081.0","0.04635358229279518"
"1440082.0","0.050595611333847046"
"1440083.0","0.05303705856204033"
"1440084.0","0.049374889582395554"
"1440085.0","0.03756441920995712"
"1440086.0","0.019711406901478767"
"1440087.0","7.292269729077816E-4"
"1440088.0","-0.01416355837136507"
"1440089.0","-0.02533317171037197"
"1440090.0","-0.03412239998579025"
"1440091.0","-0.04263694956898689"
"1440092.0","-0.05084628239274025"
"1440093.0","-0.055057741701602936"
"1440094.0","-0.05328769236803055"
"1440095.0","-0.044407010078430176"
"1440096.0","-0.03152850270271301"
"1440097.0","-0.016910435631871223"
"1440098.0","-0.0011326256208121777"
"1440099.0","0.01461472362279892"
"1440100.0","0.0311860553920269"
"1440101.0","0.04421722888946533"
"1440102.0","0.05206028372049332"
"1440103.0","0.055356185883283615"
"1440104.0","0.0545017309486866"
"1440105.0","0.05096178501844406"
"1440106.0","0.04385123401880264"
"1440107.0","0.03265118598937988"
"1440108.0","0.016446080058813095"
"1440109.0","-0.003055017441511154"
"1440110.0","-0.02176259458065033"
"1440111.0","-0.03580084443092346"
"1440112.0","-0.04318614304065704"
