Sample:float,Data:float
"24000.0","-0.0026515149511396885"
"24001.0","-7.594060152769089E-4"
"24002.0","-0.0025599515065550804"
"24003.0","-0.006679893936961889"
"24004.0","-0.005398214794695377"
"24005.0","7.358556613326073E-4"
"24006.0","0.002872173674404621"
"24007.0","-6.373273208737373E-4"
"24008.0","-0.005001372657716274"
"24009.0","-0.004879296757280827"
"24010.0","-0.0016749072819948196"
"24011.0","2.4770572781562805E-4"
"24012.0","1.5611154958605766E-4"
"24013.0","-0.0012782281264662743"
"24014.0","-0.0017664823681116104"
"24015.0","-0.0026515191420912743"
"24016.0","-0.005398216191679239"
"24017.0","-0.007961808703839779"
"24018.0","-0.006466452963650227"
"24019.0","-9.732185862958431E-4"
"24020.0","0.0028415080159902573"
"24021.0","0.0025668353773653507"
"24022.0","0.002475289162248373"
"24023.0","0.004733679816126823"
"24024.0","0.006595405749976635"
"24025.0","0.006381920073181391"
"24026.0","0.00772477313876152"
"24027.0","0.011417442001402378"
"24028.0","0.01150904968380928"
"24029.0","0.0055581447668373585"
"24030.0","-0.00188819644972682"
"24031.0","-0.0038108620792627335"
"24032.0","-0.0015830476768314838"
"24033.0","-3.9276154711842537E-4"
"24034.0","-0.0010336344130337238"
"24035.0","-0.0018882849253714085"
"24036.0","3.3934740349650383E-4"
"24037.0","0.005588373634964228"
"24038.0","0.0108374934643507"
"24039.0","0.013858719728887081"
"24040.0","0.014590968377888203"
"24041.0","0.01648286171257496"
"24042.0","0.018313823267817497"
"24043.0","0.016177581623196602"
"24044.0","0.012576496228575706"
"24045.0","0.011935627087950706"
"24046.0","0.014285500161349773"
"24047.0","0.012423945590853691"
"24048.0","0.0028719534166157246"
"24049.0","-0.006680016405880451"
"24050.0","-0.009151879698038101"
"24051.0","-0.005825437139719725"
"24052.0","-0.00555077288299799"
"24053.0","-0.011745812371373177"
"24054.0","-0.019649824127554893"
"24055.0","-0.024319034069776535"
"24056.0","-0.025051571428775787"
"24057.0","-0.024136144667863846"
"24058.0","-0.022610271349549294"
"24059.0","-0.020779186859726906"
"24060.0","-0.020016221329569817"
"24061.0","-0.019619466736912727"
"24062.0","-0.018246138468384743"
"24063.0","-0.015469045378267765"
"24064.0","-0.013577003963291645"
"24065.0","-0.013546484522521496"
"24066.0","-0.010982959531247616"
"24067.0","-0.006985134910792112"
"24068.0","-0.005856023635715246"
"24069.0","-0.009335032664239407"
"24070.0","-0.013882105238735676"
"24071.0","-0.015346945263445377"
"24072.0","-0.015346981585025787"
"24073.0","-0.014919739216566086"
"24074.0","-0.01360744796693325"
"24075.0","-0.012539326213300228"
"24076.0","-0.014339903369545937"
"24077.0","-0.017483241856098175"
"24078.0","-0.015987832099199295"
"24079.0","-0.011013356037437916"
"24080.0","-0.0075342790223658085"
"24081.0","-0.0069544692523777485"
"24082.0","-0.006740904413163662"
"24083.0","-0.0036281109787523746"
"24084.0","-0.0019190479069948196"
"24085.0","-0.0019494886510074139"
"24086.0","1.2574763968586922E-4"
"24087.0","0.0037574004381895065"
"24088.0","0.004428868182003498"
"24089.0","6.752512417733669E-4"
"24090.0","-0.0028343060985207558"
"24091.0","-0.0027428199537098408"
"24092.0","0.0014990749768912792"
"24093.0","0.005466304253786802"
"24094.0","0.005038985516875982"
"24095.0","0.0015599187463521957"
"24096.0","-7.594786584377289E-4"
"24097.0","8.273683488368988E-4"
"24098.0","0.0044283694587647915"
"24099.0","0.005984724964946508"
"24100.0","0.007907346822321415"
"24101.0","0.010715028271079063"
"24102.0","0.01105082780122757"
"24103.0","0.007175179664045572"
"24104.0","6.749127060174942E-4"
"24105.0","-0.0031093996949493885"
"24106.0","-0.0061612604185938835"
"24107.0","-0.010616793297231197"
"24108.0","-0.015041755512356758"
"24109.0","-0.01907007023692131"
"24110.0","-0.022732235491275787"
"24111.0","-0.02673005312681198"
"24112.0","-0.02868315577507019"
"24113.0","-0.027431944385170937"
"24114.0","-0.024471769109368324"
"24115.0","-0.02077915333211422"
"24116.0","-0.01845981553196907"
"24117.0","-0.019100720062851906"
"24118.0","-0.02477702870965004"
"24119.0","-0.030270179733633995"
"24120.0","-0.02846962958574295"
"24121.0","-0.023617397993803024"
"24122.0","-0.02169489674270153"
"24123.0","-0.022763026878237724"
"24124.0","-0.021755855530500412"
"24125.0","-0.019589027389883995"
"24126.0","-0.019772177562117577"
"24127.0","-0.020230060443282127"
"24128.0","-0.019161982461810112"
"24129.0","-0.0177580825984478"
"24130.0","-0.019344881176948547"
